,Unnamed: 0,X,Y,LSOA code,Unnamed: 0.1,Local authority name,Local authority code,MSOA name,MSOA code,LSOA name,Total_number_of_domestic_electricity_meters,Total_domestic_electricity_consumption_kWh,Predicted_Electricity_Consumption_kWH,Mean_domestic_electricity_consumption_kWh_per_meter,Median_domestic_electricity_consumption_kWh_per_meter,Year,Ratio_Consumption_per_Meter,Mean_price_paid
57484,5069,338840.653,388393.88,E01006553,63871.0,Liverpool,E08000012,Liverpool 042,E02001388,Liverpool 042A,566.0,2065502.7,3581.034209164436,3649.298057,3207.2,2011.0,3649.298056537102,141601.27451
57152,3482,335618.31200000003,389525.319,E01006514,63502.0,Liverpool,E08000012,Liverpool 037,E02001383,Liverpool 037A,1049.0,2887752.3,3501.7578014637447,2752.862059,1791.5,2012.0,2752.8620591039094,36977.0833325
57963,3626,335718.224,394173.931,E01006611,64403.0,Liverpool,E08000012,Liverpool 012,E02001358,Liverpool 012A,806.0,2037816.4,2847.182404028669,2528.308189,2133.75,2013.0,2528.3081885856077,44275.72115375
58647,3621,336867.694,391800.279,E01006693,65163.0,Liverpool,E08000012,Liverpool 024,E02001370,Liverpool 024D,863.0,2625805.4,3018.838360468029,3042.648204,2597.2,2013.0,3042.6482039397447,61981.06818175
58093,3264,339557.052,393776.55,E01006625,64547.0,Liverpool,E08000012,Liverpool 016,E02001362,Liverpool 016D,653.0,1961868.8,3154.8323065246145,3004.393262,2600.3,2017.0,3004.3932618683,140564.53144249998
59074,5537,340010.53,384945.673,E01006744,65637.0,Liverpool,E08000012,Liverpool 057,E02001403,Liverpool 057C,775.0,2103427.25,2996.633869085213,2714.099677,2316.45,2017.0,2714.099677419355,114557.4089725
58079,3263,341014.13700000005,393693.471,E01006624,64532.0,Liverpool,E08000012,Liverpool 013,E02001359,Liverpool 013B,699.0,2594674.5,3717.591747886522,3711.9806869999998,2969.1,2012.0,3711.980686695279,104185.9615375
57839,3483,339160.615,387712.972,E01006595,64265.0,Liverpool,E08000012,Liverpool 049,E02001395,Liverpool 049B,819.0,2545815.275,3401.4447282643087,3108.443559,2655.8,2015.0,3108.443559218559,173452.1518875
57277,5491,343159.156,386278.912,E01006530,63641.0,Liverpool,E08000012,Liverpool 055,E02001401,Liverpool 055A,641.0,2310712.0,3722.8861810452745,3604.854914,3326.0,2011.0,3604.854914196568,158104.5961275
58359,1936,340753.174,396226.862,E01006661,64843.0,Liverpool,E08000012,Liverpool 004,E02001350,Liverpool 004A,763.0,2610538.0,3296.7094393451434,3421.412844,2974.7,2013.0,3421.4128440366967,30225.0
57616,4452,340826.776,391881.11,E01006570,64017.0,Liverpool,E08000012,Liverpool 026,E02001372,Liverpool 026C,630.0,2085609.6509999998,3380.9793922018603,3310.491510000001,2962.7,2017.0,3310.4915095238102,180536.1992275
58495,4553,335943.954,388624.879,E01006676,64994.0,Liverpool,E08000012,Liverpool 044,E02001390,Liverpool 044D,771.0,2378887.0,3024.532697235687,3085.0,2454.0,2014.0,3085.456549935149,66444.940476
58492,4553,335943.954,388624.879,E01006676,64991.0,Liverpool,E08000012,Liverpool 044,E02001390,Liverpool 044D,769.0,2543610.5,3154.9049275268935,3307.685956,2672.2,2011.0,3307.685955786736,16225.0
57833,3485,340802.597,388170.195,E01006594,64258.0,Liverpool,E08000012,Liverpool 047,E02001393,Liverpool 047D,587.0,2578749.089,4413.945156008486,4393.098959,3664.4,2018.0,4393.09895911414,354086.4527525
57746,2591,339595.335,390271.999,E01006585,64162.0,Liverpool,E08000012,Liverpool 032,E02001378,Liverpool 032B,641.0,2004325.9,3076.235529139193,3126.873479,2733.0,2012.0,3126.873478939157,28625.0
58220,2426,342264.68200000003,391718.088,E01006643,64688.0,Liverpool,E08000012,Liverpool 025,E02001371,Liverpool 025E,801.0,2402675.881,2973.402531666997,2999.595357,2644.5,2018.0,2999.595357053683,76457.55208325
59385,1894,336139.47,396791.507,E01006782,65983.0,Liverpool,E08000012,Liverpool 003,E02001349,Liverpool 003B,700.0,2478362.1,3601.607221180682,3540.517286,3110.1,2013.0,3540.517285714285,89600.87121224999
58258,2429,335112.784,391419.283,E01006648,64731.0,Liverpool,E08000012,Liverpool 023,E02001369,Liverpool 023D,1024.0,4338703.3,4323.541453090188,4237.0149409999985,3564.1,2011.0,4237.01494140625,108660.375
57736,2593,340453.29600000003,390543.556,E01006584,64151.0,Liverpool,E08000012,Liverpool 034,E02001380,Liverpool 034E,606.0,2493633.4,3786.3159198743415,4114.906601,3519.65,2011.0,4114.906600660066,124669.2053575
58990,4047,338247.66,395479.92,E01006735,65544.0,Liverpool,E08000012,Liverpool 005,E02001351,Liverpool 005D,594.0,1908369.0,3420.775578137872,3213.0,2910.0,2014.0,3212.7424242424236,27250.0
58200,2428,342137.652,392112.636,E01006641,64666.0,Liverpool,E08000012,Liverpool 025,E02001371,Liverpool 025C,631.0,2123205.6,3221.729073397458,3364.826624000001,3015.2,2016.0,3364.826624405705,93564.55029625
292571,3012,334501.80100000004,391267.482,E01033751,331139.0,Liverpool,E08000012,Liverpool 062,E02006934,Liverpool 062A,763.0,4440060.609,5375.221820065,5819.214428,4894.7,2018.0,5819.214428571429,185186.67827
58933,3583,338121.286,389558.895,E01006728,65481.0,Liverpool,E08000012,Liverpool 035,E02001381,Liverpool 035E,894.0,2560432.5,2965.8748641953775,2864.018456,2293.5,2011.0,2864.0184563758394,58392.34375
58490,4561,336636.596,388499.414,E01006675,64988.0,Liverpool,E08000012,Liverpool 043,E02001389,Liverpool 043C,1321.0,3536244.6939999997,2697.9428705169494,2676.945265,1748.3,2018.0,2676.945264193793,130067.55341500002
57856,3480,340078.76200000005,388011.909,E01006597,64284.0,Liverpool,E08000012,Liverpool 041,E02001387,Liverpool 041E,727.0,3187134.0,4032.085801819493,4384.0,3856.0,2014.0,4383.953232462173,232524.52773000003
57430,2262,336724.992,392623.405,E01006547,63811.0,Liverpool,E08000012,Liverpool 019,E02001365,Liverpool 019C,836.0,2681506.5,3125.7861814130574,3207.543660000001,2550.15,2011.0,3207.5436602870814,48408.2417585
59464,4529,341898.027,387789.673,E01006792,66071.0,Liverpool,E08000012,Liverpool 046,E02001392,Liverpool 046A,619.0,3290649.2,5391.104614874019,5316.073021,4714.2,2011.0,5316.073021001615,308464.6527775
292671,4283,337057.281,390341.368,E01033763,331251.0,Liverpool,E08000012,Liverpool 031,E02001377,Liverpool 031G,1114.0,2816123.5,3338.466749779446,2527.938509874327,1967.15,2010.0,2527.938509874327,91984.91792925
57601,1811,339976.036,391520.566,E01006569,64001.0,Liverpool,E08000012,Liverpool 029,E02001375,Liverpool 029B,647.0,2367562.9,3702.6702921124856,3659.293509000001,3136.2,2011.0,3659.2935085007725,101852.788842
58012,3612,337421.37100000004,394005.691,E01006616,64457.0,Liverpool,E08000012,Liverpool 015,E02001361,Liverpool 015D,621.0,1928312.0,2973.16864470233,3105.172303000001,2715.6,2017.0,3105.17230273752,93272.56944450001
57906,2711,338452.378,393299.185,E01006605,64340.0,Liverpool,E08000012,Liverpool 016,E02001362,Liverpool 016B,720.0,2474160.6,3540.1288559403333,3436.334166666667,2906.7,2010.0,3436.334166666667,21655.0
57677,4439,340057.7720000001,389665.127,E01006577,64085.0,Liverpool,E08000012,Liverpool 034,E02001380,Liverpool 034C,603.0,2286985.0,3826.805084641532,3792.678275,3475.8,2015.0,3792.678275290216,205920.080025
57344,5486,342911.38700000005,384790.171,E01006537,63715.0,Liverpool,E08000012,Liverpool 055,E02001401,Liverpool 055D,1113.0,4543032.9,3464.9773649452095,4081.7905659999997,3315.3,2015.0,4081.7905660377364,126083.04955750001
57507,5065,337164.203,389192.316,E01006556,63896.0,Liverpool,E08000012,Liverpool 039,E02001385,Liverpool 039B,1019.0,2431563.65,2749.6436873769203,2386.225368,1901.5,2016.0,2386.2253680078506,69974.5115545
59485,4525,342677.214,387626.95700000005,E01006794,66094.0,Liverpool,E08000012,Liverpool 046,E02001392,Liverpool 046B,731.0,3183881.0,4001.2222243751917,4356.0,3383.0,2014.0,4355.51436388509,230426.501625
58928,3577,338680.66,389773.361,E01006727,65475.0,Liverpool,E08000012,Liverpool 035,E02001381,Liverpool 035D,678.0,2080022.138,3062.4699729406107,3067.879259,2610.45,2015.0,3067.879259587021,100630.40355375
58572,2710,339380.626,385584.334,E01006685,65080.0,Liverpool,E08000012,Liverpool 056,E02001402,Liverpool 056C,617.0,2520277.6,4296.732529107671,4084.728687196111,3492.8,2010.0,4084.728687196111,262885.7691375
57780,2603,339660.294,389124.594,E01006589,64200.0,Liverpool,E08000012,Liverpool 041,E02001387,Liverpool 041B,619.0,2551158.9,3677.165770965801,4121.419870759289,3603.75,2010.0,4121.419870759289,166614.98523
59369,1898,336520.344,397283.378,E01006780,65965.0,Liverpool,E08000012,Liverpool 002,E02001348,Liverpool 002D,666.0,2282401.5,3318.19895463745,3427.029279,2940.95,2015.0,3427.0292792792798,104964.7893775
58686,3613,337185.04299999995,391158.677,E01006697,65206.0,Liverpool,E08000012,Liverpool 030,E02001376,Liverpool 030D,868.0,2498894.0,2777.3868136635115,2878.9101379999997,2439.55,2016.0,2878.9101382488484,64928.71944450001
59311,3224,341362.45700000005,390183.34,E01006773,65901.0,Liverpool,E08000012,Liverpool 036,E02001382,Liverpool 036D,586.0,2318426.3,3737.0422918832214,3956.358874,3530.15,2011.0,3956.358873720136,128337.2023825
58543,2717,340157.938,386109.139,E01006681,65047.0,Liverpool,E08000012,Liverpool 054,E02001400,Liverpool 054D,722.0,2431980.8,3396.1801483396616,3368.39446,2883.45,2017.0,3368.3944598337957,218623.90657249998
59005,4045,338361.5220000001,395116.424,E01006737,65561.0,Liverpool,E08000012,Liverpool 005,E02001351,Liverpool 005F,571.0,2149256.9,3645.7272565781914,3764.0225920000003,3437.6,2011.0,3764.0225919439577,83066.66666650001
292540,4933,335592.84,387260.745,E01033748,331105.0,Liverpool,E08000012,Liverpool 050,E02001396,Liverpool 050I,698.0,2273961.0,3474.5313190824368,3258.0,2463.0,2014.0,3257.8237822349574,94125.12043375
57555,1793,335936.25700000004,392050.956,E01006564,63950.0,Liverpool,E08000012,Liverpool 023,E02001369,Liverpool 023B,796.0,2614802.1,3127.368903516719,3284.927261306533,2889.8,2010.0,3284.927261306533,73614.28571425
57160,3484,335219.845,389236.7020000001,E01006515,63511.0,Liverpool,E08000012,Liverpool 037,E02001383,Liverpool 037B,618.0,2427069.9,3557.596432301707,3927.297573,2968.05,2011.0,3927.297572815534,0.0
58074,3266,340052.115,394193.48,E01006623,64526.0,Liverpool,E08000012,Liverpool 013,E02001359,Liverpool 013A,534.0,2158774.5,3923.616793290677,4042.6488759999997,3627.7,2016.0,4042.6488764044952,194103.88650999998
58841,4522,339059.824,392029.935,E01006717,65378.0,Liverpool,E08000012,Liverpool 027,E02001373,Liverpool 027D,615.0,1986883.324,3141.0098417885833,3230.704592,2854.9,2018.0,3230.7045918699187,132123.18219000002
59127,2671,337110.704,389579.45700000005,E01006752,65696.0,Liverpool,E08000012,Liverpool 035,E02001381,Liverpool 035F,512.0,1462529.55,2734.3585985185096,2856.5030269999997,2432.2,2016.0,2856.50302734375,75969.84126975
58465,4567,335937.664,388968.143,E01006673,64961.0,Liverpool,E08000012,Liverpool 037,E02001383,Liverpool 037D,896.0,2776990.4,3099.898124729759,3099.319643,2518.15,2011.0,3099.3196428571428,35905.7931035
57945,2721,336397.62700000004,394581.444,E01006609,64383.0,Liverpool,E08000012,Liverpool 009,E02001355,Liverpool 009B,624.0,2109981.8,3208.2692634917994,3381.38109,3077.65,2013.0,3381.3810897435897,72466.80555549999
57894,2714,337966.242,393976.578,E01006603,64326.0,Liverpool,E08000012,Liverpool 011,E02001357,Liverpool 011B,620.0,2119272.6,3175.1556901894137,3418.181613,2959.0,2016.0,3418.181612903226,82418.41630575
59410,1888,336324.716,396285.621,E01006785,66011.0,Liverpool,E08000012,Liverpool 003,E02001349,Liverpool 003D,796.0,3322497.3,3781.370376934373,4173.991583,3511.55,2011.0,4173.991582914573,98512.90845825
292636,3014,338733.672,394360.135,E01033759,331212.0,Liverpool,E08000012,Liverpool 010,E02001356,Liverpool 010F,559.0,2215007.4,3687.0995500607255,3962.4461539999998,3255.5,2011.0,3962.4461538461537,110306.12745
57861,3496,339247.399,394761.461,E01006598,64290.0,Liverpool,E08000012,Liverpool 010,E02001356,Liverpool 010A,583.0,1874650.3,3331.8212891719863,3215.523670668954,2940.3,2010.0,3215.523670668954,36666.66666675
58158,5564,342259.542,392754.076,E01006637,64620.0,Liverpool,E08000012,Liverpool 017,E02001363,Liverpool 017A,633.0,2128950.8,3520.3350289928085,3363.2714060031603,3065.7,2010.0,3363.2714060031603,37850.0
59517,4537,342829.695,386804.854,E01006798,66130.0,Liverpool,E08000012,Liverpool 051,E02001397,Liverpool 051D,621.0,2566381.9,4003.368513098101,4132.660064412238,3471.6,2010.0,4132.660064412238,189541.804535
59028,4052,342915.388,383660.261,E01006739,65586.0,Liverpool,E08000012,Liverpool 058,E02001404,Liverpool 058B,933.0,2925850.05,3232.217676761471,3135.959325,2855.3,2016.0,3135.9593247588427,147852.60346749998
57989,3616,335996.55700000003,394381.322,E01006614,64432.0,Liverpool,E08000012,Liverpool 012,E02001358,Liverpool 012B,694.0,1955562.3,2912.1348560394435,2817.813112000001,2427.05,2012.0,2817.813112391931,53111.48809525
292557,3011,334530.094,388594.58700000006,E01033750,331124.0,Liverpool,E08000012,Liverpool 061,E02006933,Liverpool 061A,927.0,3437036.3,3807.45672046589,3707.6982740000003,2552.9,2013.0,3707.698274002157,146760.598485
58282,5203,337306.505,397045.54,E01006652,64757.0,Liverpool,E08000012,Liverpool 002,E02001348,Liverpool 002A,645.0,2039179.217,2997.4428966777386,3161.518165,2705.7,2017.0,3161.5181658914726,89111.898674
58511,4574,336267.493,387948.691,E01006678,65012.0,Liverpool,E08000012,Liverpool 044,E02001390,Liverpool 044E,1000.0,2861586.0,2960.1243387958616,2861.586,2455.1,2012.0,2861.586,0.0
58233,2424,341896.48299999995,393281.08700000006,E01006645,64703.0,Liverpool,E08000012,Liverpool 017,E02001363,Liverpool 017E,706.0,2241248.2,3206.8770196598994,3174.572521,2707.0,2013.0,3174.5725212464586,59550.63492050001
58913,3579,338492.79299999995,389867.664,E01006725,65458.0,Liverpool,E08000012,Liverpool 035,E02001381,Liverpool 035B,712.0,1983652.167,2723.9617928388484,2786.028324,2348.55,2018.0,2786.0283244382013,87987.08996499998
58269,5205,337742.255,397691.372,E01006651,64743.0,Liverpool,E08000012,Liverpool 001,E02001347,Liverpool 001A,633.0,2508855.4,3758.053368870604,3963.436651,3522.3,2013.0,3963.436650868878,148752.1750925
58183,5569,341532.35,392752.133,E01006639,64647.0,Liverpool,E08000012,Liverpool 017,E02001363,Liverpool 017C,635.0,2067339.6,3330.6456268324614,3255.652913,2968.7,2017.0,3255.652913385827,131509.650735
58471,4567,335937.664,388968.143,E01006673,64967.0,Liverpool,E08000012,Liverpool 037,E02001383,Liverpool 037D,899.0,2495110.267,2883.4844115418236,2775.42855,2178.4,2017.0,2775.428550611791,62037.67731825
57860,3480,340078.76200000005,388011.909,E01006597,64288.0,Liverpool,E08000012,Liverpool 041,E02001387,Liverpool 041E,723.0,2956978.9669999997,4215.329353585323,4089.874089,3358.3,2018.0,4089.8740899031814,326499.6480875
58008,3612,337421.37100000004,394005.691,E01006616,64453.0,Liverpool,E08000012,Liverpool 015,E02001361,Liverpool 015D,619.0,2102638.2,3091.3537129530177,3396.830695,3069.1,2013.0,3396.830694668821,59930.8035715
57407,2263,337067.541,393209.471,E01006544,63785.0,Liverpool,E08000012,Liverpool 015,E02001361,Liverpool 015C,811.0,2490929.538,2870.9008913121406,3071.429763,2773.3,2015.0,3071.429763255241,50124.840625
57713,2599,340770.623,389020.214,E01006581,64125.0,Liverpool,E08000012,Liverpool 036,E02001382,Liverpool 036C,620.0,2387791.6,3965.3640890258885,3851.2767740000004,3591.25,2015.0,3851.276774193549,231778.0059525
57896,2714,337966.242,393976.578,E01006603,64328.0,Liverpool,E08000012,Liverpool 011,E02001357,Liverpool 011B,618.0,1838508.2,3031.0752105965603,2974.932363,2720.45,2018.0,2974.932362459547,102446.95465575
292550,4935,338562.381,387832.101,E01033749,331116.0,Liverpool,E08000012,Liverpool 042,E02001388,Liverpool 042F,54.0,150218.0,3510.0249689755174,2781.8148149999997,2177.5,2015.0,2781.8148148148152,182744.0476175
57807,3489,339903.143,388391.965,E01006592,64230.0,Liverpool,E08000012,Liverpool 041,E02001387,Liverpool 041D,636.0,3323903.5,4852.305456854279,5226.263364779874,4442.65,2010.0,5226.263364779874,246856.9444425
57497,5067,337903.644,388620.291,E01006554,63885.0,Liverpool,E08000012,Liverpool 048,E02001394,Liverpool 048F,626.0,1865293.5380000002,3249.4878494214086,2979.702137,2449.3,2015.0,2979.702137380192,197321.2995325
58655,3619,337003.305,391388.678,E01006694,65172.0,Liverpool,E08000012,Liverpool 030,E02001376,Liverpool 030B,937.0,2536108.6,2948.7024953047467,2706.626041,2326.8,2012.0,2706.626040554963,54605.46875
58293,5201,337591.338,397070.495,E01006654,64770.0,Liverpool,E08000012,Liverpool 005,E02001351,Liverpool 005A,634.0,2302095.6,3501.432887762187,3631.065615141956,3085.75,2010.0,3631.065615141956,80376.48809500001
57938,2719,336443.225,394760.1370000001,E01006608,64375.0,Liverpool,E08000012,Liverpool 009,E02001355,Liverpool 009A,551.0,1796875.175,3203.4495579325358,3261.11647,2867.9,2015.0,3261.1164700544464,79739.58333325
57939,2719,336443.225,394760.1370000001,E01006608,64376.0,Liverpool,E08000012,Liverpool 009,E02001355,Liverpool 009A,555.0,1704884.8,3123.409657233044,3071.864505,2691.2,2016.0,3071.864504504505,82546.8377975
58030,3628,338874.64,392965.312,E01006618,64477.0,Liverpool,E08000012,Liverpool 016,E02001362,Liverpool 016C,726.0,2321321.8,3203.696437167333,3197.412948,2948.85,2017.0,3197.412947658402,122552.4969725
59552,4960,342508.106,388173.004,E01006801,66168.0,Liverpool,E08000012,Liverpool 046,E02001392,Liverpool 046D,832.0,2570536.357,4225.120629133515,3089.586968,2686.75,2018.0,3089.5869675480767,310733.3351875
59227,5163,338093.95200000005,392968.047,E01006763,65807.0,Liverpool,E08000012,Liverpool 020,E02001366,Liverpool 020C,687.0,2155653.55,3048.2035312718986,3137.778093,2790.4,2017.0,3137.778093158661,77443.68635874997
58954,4049,338364.169,394762.225,E01006730,65504.0,Liverpool,E08000012,Liverpool 011,E02001357,Liverpool 011C,548.0,1942257.0,3511.4315386867283,3544.0,3327.0,2014.0,3544.264598540146,78591.51785725
58433,1942,340187.2,394795.053,E01006669,64925.0,Liverpool,E08000012,Liverpool 004,E02001350,Liverpool 004E,582.0,2249785.8,3790.5371493706753,3865.61134,3416.35,2015.0,3865.611340206185,141970.43646
292630,3013,335676.367,390839.728,E01033758,331205.0,Liverpool,E08000012,Liverpool 060,E02006932,Liverpool 060B,423.0,1611096.0,3270.2025634735905,3809.0,3024.0,2014.0,3808.7375886524815,68129.16964275
58481,4558,336740.843,388935.486,E01006674,64978.0,Liverpool,E08000012,Liverpool 039,E02001385,Liverpool 039C,1007.0,2273623.1,2465.133195305569,2257.8183710000008,1892.6,2018.0,2257.818371400199,25125.0
57150,3482,335618.31200000003,389525.319,E01006514,63500.0,Liverpool,E08000012,Liverpool 037,E02001383,Liverpool 037A,1052.0,3126577.3,3464.214932688682,2972.031653992395,2103.3,2010.0,2972.031653992395,109654.1666675
57198,3182,337879.053,386823.274,E01006521,63553.0,Liverpool,E08000012,Liverpool 052,E02001398,Liverpool 052A,891.0,3329522.0,3719.5885912924387,3736.8372619999996,2839.0,2013.0,3736.8372615039284,178049.5415875
57741,2593,340453.29600000003,390543.556,E01006584,64156.0,Liverpool,E08000012,Liverpool 034,E02001380,Liverpool 034E,644.0,2350733.85,3514.6355093765224,3650.2078420000003,3000.15,2016.0,3650.207841614907,178029.63785250005
292697,4279,335056.358,388523.289,E01033765,331279.0,Liverpool,E08000012,Liverpool 061,E02006933,Liverpool 061D,754.0,2912013.0130000007,3670.8710177900007,3862.086224,3202.2,2018.0,3862.086224137931,186190.8730175
59512,4521,343155.3,386871.643,E01006797,66124.0,Liverpool,E08000012,Liverpool 051,E02001397,Liverpool 051C,697.0,2219830.0,3298.809462437291,3185.0,2900.0,2014.0,3184.8350071736013,131372.93232999998
59355,3230,334567.543,392389.038,E01006779,65950.0,Liverpool,E08000012,Liverpool 022,E02001368,Liverpool 022D,925.0,2932284.3,3438.3122411636705,3170.037081081081,2880.35,2010.0,3170.037081081081,0.0
57188,3181,336859.989,387762.398,E01006520,63542.0,Liverpool,E08000012,Liverpool 043,E02001389,Liverpool 043A,1307.0,3631451.7,2856.6263760413644,2778.463428,1945.4,2012.0,2778.4634276970164,116875.78125
58560,2713,339791.993,386039.438,E01006683,65066.0,Liverpool,E08000012,Liverpool 053,E02001399,Liverpool 053D,605.0,2182648.9,3804.991113764841,3607.684132,3276.5,2016.0,3607.684132231405,246842.2096275
58054,3268,339731.804,392225.622,E01006621,64504.0,Liverpool,E08000012,Liverpool 021,E02001367,Liverpool 021D,635.0,3314626.0,4660.600570335175,5220.0,4338.0,2014.0,5219.8834645669285,248125.32476
57351,5493,343278.04600000003,385082.759,E01006538,63723.0,Liverpool,E08000012,Liverpool 055,E02001401,Liverpool 055E,524.0,2005364.9,3688.353694301163,3827.0322520000004,3355.65,2013.0,3827.032251908397,141993.44697000002
58835,4522,339059.824,392029.935,E01006717,65372.0,Liverpool,E08000012,Liverpool 027,E02001373,Liverpool 027D,602.0,2282615.3,3556.913665282407,3791.719767,3356.75,2012.0,3791.71976744186,106486.06060499999
282499,1771,339080.552,391087.785,E01032508,319758.0,Liverpool,E08000012,Liverpool 027,E02001373,Liverpool 027G,857.0,2382883.097,3113.3649257658667,2780.493695,2272.4,2017.0,2780.493695449242,127578.3997275
58557,2713,339791.993,386039.438,E01006683,65063.0,Liverpool,E08000012,Liverpool 053,E02001399,Liverpool 053D,600.0,2357854.5,4016.813496724576,3929.7575,3584.95,2013.0,3929.7575,211713.492275
57569,1796,340002.405,391059.67,E01006565,63965.0,Liverpool,E08000012,Liverpool 029,E02001375,Liverpool 029A,652.0,2368328.8,3235.9595372114363,3632.406135,3128.85,2015.0,3632.4061349693247,104730.032065
59375,1896,335978.972,397007.551,E01006781,65972.0,Liverpool,E08000012,Liverpool 003,E02001349,Liverpool 003A,587.0,2145109.9,3580.860508429562,3654.3609880000004,3179.6,2012.0,3654.3609880749573,123930.0126275
59430,1885,335962.333,395830.382,E01006787,66033.0,Liverpool,E08000012,Liverpool 006,E02001352,Liverpool 006A,685.0,2421396.9,3604.8351731183766,3534.8859850000013,2924.6,2013.0,3534.8859854014595,97071.1038965
57586,1790,340579.11600000004,391268.97,E01006567,63984.0,Liverpool,E08000012,Liverpool 026,E02001372,Liverpool 026A,806.0,2401037.0,3460.6488581896187,2979.0,2411.0,2014.0,2978.954094292804,111793.340775
58173,5568,341932.055,392612.671,E01006638,64636.0,Liverpool,E08000012,Liverpool 017,E02001363,Liverpool 017B,544.0,1702756.6,3100.3923079850124,3130.067279,2854.6,2016.0,3130.067279411765,61495.54761875
59466,4529,341898.027,387789.673,E01006792,66073.0,Liverpool,E08000012,Liverpool 046,E02001392,Liverpool 046A,613.0,3179704.8,4891.781767937344,5187.120392,4506.0,2013.0,5187.120391517128,279022.8365375
57840,3483,339160.615,387712.972,E01006595,64266.0,Liverpool,E08000012,Liverpool 049,E02001395,Liverpool 049B,817.0,2414487.367,3228.3946263422554,2955.3088940000002,2573.7,2016.0,2955.3088947368433,181267.5516
58310,5202,338326.995,397332.418,E01006655,64788.0,Liverpool,E08000012,Liverpool 001,E02001347,Liverpool 001C,704.0,2232404.881,2935.4336190021086,3171.02966,2843.55,2018.0,3171.0296605113635,112396.51270250001
282483,1770,336690.581,387237.506,E01032507,319741.0,Liverpool,E08000012,Liverpool 050,E02001396,Liverpool 050H,694.0,2180365.4,3202.1542291554256,3141.7368876080686,2790.7,2010.0,3141.7368876080686,115828.6675825
57671,4436,340628.564,390065.87,E01006576,64078.0,Liverpool,E08000012,Liverpool 034,E02001380,Liverpool 034B,750.0,2372417.8,3408.8378899537133,3163.223733,2785.9,2018.0,3163.2237333333333,203817.3569
57366,2267,337318.648,392203.236,E01006540,63740.0,Liverpool,E08000012,Liverpool 024,E02001370,Liverpool 024A,863.0,2580881.0,3463.950584121949,2990.5921205098493,2357.3,2010.0,2990.5921205098493,87075.82006275
57824,3487,339161.112,388193.792,E01006593,64248.0,Liverpool,E08000012,Liverpool 042,E02001388,Liverpool 042E,607.0,1760152.5,2986.453667816016,2899.757002,2485.5,2018.0,2899.7570016474465,187728.58440500003
57514,5066,338124.339,388800.135,E01006557,63904.0,Liverpool,E08000012,Liverpool 038,E02001384,Liverpool 038B,575.0,2038341.0,3419.006542280657,3545.0,3068.0,2014.0,3544.9408695652173,113999.622255
59414,1888,336324.716,396285.621,E01006785,66015.0,Liverpool,E08000012,Liverpool 003,E02001349,Liverpool 003D,804.0,3040959.5,3352.189817358943,3782.2879350000003,3322.8,2015.0,3782.287935323383,81880.162037
57887,2716,338460.154,393923.792,E01006600,64318.0,Liverpool,E08000012,Liverpool 011,E02001357,Liverpool 011A,591.0,1874251.095,2990.3351848152856,3171.32165,2729.8,2018.0,3171.321649746193,92612.50000025
58947,3584,337806.848,394875.921,E01006729,65496.0,Liverpool,E08000012,Liverpool 008,E02001354,Liverpool 008C,539.0,1817364.6,3280.7895581638313,3371.7339520000005,3070.4,2016.0,3371.7339517625232,58047.0238095
59515,4521,343155.3,386871.643,E01006797,66127.0,Liverpool,E08000012,Liverpool 051,E02001397,Liverpool 051C,695.0,1967863.7,3181.4011526274703,2831.458561,2528.1,2017.0,2831.4585611510797,161652.5865375
57388,2265,336389.7720000001,393096.797,E01006542,63764.0,Liverpool,E08000012,Liverpool 018,E02001364,Liverpool 018A,657.0,2075759.0,3105.4658349865877,3159.0,2799.0,2014.0,3159.450532724505,71108.6309525
57236,3178,339113.635,386937.313,E01006525,63595.0,Liverpool,E08000012,Liverpool 049,E02001395,Liverpool 049A,495.0,1937948.3,3838.1179741216674,3915.047071,3360.0,2015.0,3915.047070707071,233538.39869250002
57354,5493,343278.04600000003,385082.759,E01006538,63726.0,Liverpool,E08000012,Liverpool 055,E02001401,Liverpool 055E,529.0,1914654.3,3448.0656219367524,3619.3843100000004,3075.8,2016.0,3619.3843100189038,170545.0972475
58135,5567,335405.8,388092.317,E01006630,64594.0,Liverpool,E08000012,Liverpool 044,E02001390,Liverpool 044B,675.0,2353712.0,4336.086296783119,3487.0,3065.0,2014.0,3486.980740740741,104235.53992825
58045,3267,340319.993,392543.244,E01006620,64494.0,Liverpool,E08000012,Liverpool 021,E02001367,Liverpool 021C,642.0,2450947.0,3646.898646514788,3818.0,3270.0,2014.0,3817.674454828661,134430.3101475
58160,5564,342259.542,392754.076,E01006637,64622.0,Liverpool,E08000012,Liverpool 017,E02001363,Liverpool 017A,649.0,1982228.6,3293.0516362082,3054.281356,2890.7,2012.0,3054.2813559322035,69218.75
57284,5491,343159.156,386278.912,E01006530,63648.0,Liverpool,E08000012,Liverpool 055,E02001401,Liverpool 055A,638.0,2003141.5569999998,3281.6718461407786,3139.720309,2827.7,2018.0,3139.720308777429,190456.552845
292651,4285,335139.254,390399.23,E01033760,331228.0,Liverpool,E08000012,Liverpool 060,E02006932,Liverpool 060C,451.0,2018971.971,4719.311688561089,4476.6562539999995,3554.5,2017.0,4476.656254988913,104922.0907495
