,Unnamed: 0,X,Y,LSOA code,Unnamed: 0.1,Local authority name,Local authority code,MSOA name,MSOA code,LSOA name,Total_number_of_domestic_electricity_meters,Total_domestic_electricity_consumption_kWh,Predicted_Electricity_Consumption_kWH,Mean_domestic_electricity_consumption_kWh_per_meter,Median_domestic_electricity_consumption_kWh_per_meter,Year,Ratio_Consumption_per_Meter,Mean_price_paid
296527,33962,301659.003,293468.278,W01000433,398284.0,Powys,W06000023,Powys 006,W02000102,Powys 006A,1057.0,4245129.0,4710.422822878586,4016.0,3235.0,2014.0,4016.2052980132453,159627.03869000002
308660,32997,310057.087,182027.891,W01001819,411765.0,Cardiff,W06000015,Cardiff 014,W02000380,Cardiff 014D,923.0,3913517.1,4624.630449430003,4239.9968579999995,3774.6,2015.0,4239.996858071506,319161.037175
296001,34255,332087.499,353559.53799999994,W01000374,397700.0,Wrexham,W06000006,Wrexham 003,W02000080,Wrexham 003A,615.0,2341810.9,3908.4168370387715,3807.8226016260164,3312.05,2010.0,3807.8226016260164,132787.53246750002
295223,34458,330087.697,365897.219,W01000285,396835.0,Flintshire,W06000005,Flintshire 013,W02000070,Flintshire 013D,586.0,2539173.9,4032.6853847700013,4333.061263000001,3776.65,2015.0,4333.061262798636,253310.92132750002
305207,34712,315877.213,186603.07,W01001425,407928.0,Caerphilly,W06000018,Caerphilly 024,W02000313,Caerphilly 024D,765.0,2432358.3,3286.0029669261917,3179.553333,2665.9,2018.0,3179.5533333333333,198987.3101275
296226,33587,326403.477,353286.365,W01000399,397950.0,Wrexham,W06000006,Wrexham 013,W02000090,Wrexham 013B,494.0,2768931.2,5143.737957458727,5605.123886639676,4762.9,2010.0,5605.123886639676,207122.79356
293050,34072,224320.486,382979.213,W01000037,394421.0,Isle of Anglesey,W06000001,Isle of Anglesey 003,W02000003,Isle of Anglesey 003G,551.0,1963291.3,3827.531973695312,3563.142105,3383.7,2011.0,3563.142105263158,131245.194805
295076,33760,330542.394,357404.045,W01000269,396672.0,Flintshire,W06000005,Flintshire 020,W02000077,Flintshire 020A,771.0,2825772.7,3831.107285623098,3665.0748380000014,3085.5,2012.0,3665.074837872893,117926.5676475
299010,34310,252462.922,202635.415,W01000727,401043.0,Carmarthenshire,W06000010,Carmarthenshire 019,W02000160,Carmarthenshire 019E,488.0,1554684.1,3236.418768583009,3185.828074,2780.7,2013.0,3185.8280737704918,100146.79070875
308318,33538,314604.612,178631.173,W01001780,411385.0,Cardiff,W06000015,Cardiff 026,W02000392,Cardiff 026B,653.0,2436998.3,3839.85823597,3732.003522,3192.6,2015.0,3732.003522205207,326924.47916750005
302623,33443,309270.911,173903.23899999994,W01001135,405057.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 003,W02000239,The Vale of Glamorgan 003C,793.0,3762091.233,4123.912968169997,4744.125137,3453.0,2017.0,4744.1251361916775,353085.8050025
302152,33220,298933.234,174091.75699999998,W01001083,404534.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 002,W02000238,The Vale of Glamorgan 002B,665.0,3231840.0,4959.444510852914,4860.0,3987.0,2014.0,4859.909774436091,428100.2203075
307522,33327,329699.027,184827.958,W01001688,410501.0,Newport,W06000022,Newport 019,W02000365,Newport 019C,1115.0,3477745.7,3423.80671266229,3119.05444,2849.0,2011.0,3119.054439461884,140180.8854175
297606,34480,195215.627,215517.384,W01000568,399483.0,Pembrokeshire,W06000009,Pembrokeshire 005,W02000130,Pembrokeshire 005A,1363.0,4582116.1,3469.2929218860386,3361.787307,2574.1,2013.0,3361.7873074101244,133546.92460250002
304605,34616,321149.037,198407.432,W01001359,407260.0,Caerphilly,W06000018,Caerphilly 006,W02000295,Caerphilly 006D,682.0,2465221.6,3403.464313870916,3614.6944281524934,3061.4,2010.0,3614.6944281524934,92308.07558775
304509,33458,316841.293,197241.966,W01001348,407153.0,Caerphilly,W06000018,Caerphilly 009,W02000298,Caerphilly 009A,673.0,2528873.1,3449.2746120981333,3757.612333,3246.3,2013.0,3757.612332838039,92316.19318200002
304712,33843,315096.161,187220.338,W01001370,407378.0,Caerphilly,W06000018,Caerphilly 023,W02000312,Caerphilly 023A,891.0,2594878.5,3196.9454769666654,2912.321549,2485.6,2018.0,2912.321548821549,153950.5545
298975,34314,236942.86,210177.237,W01000723,401004.0,Carmarthenshire,W06000010,Carmarthenshire 012,W02000153,Carmarthenshire 012E,688.0,3275915.0,4575.585272288963,4762.0,3640.0,2014.0,4761.504360465116,140665.73237749998
298139,33651,263512.269,211519.191,W01000627,400075.0,Carmarthenshire,W06000010,Carmarthenshire 013,W02000154,Carmarthenshire 013C,1013.0,3655276.7,3929.8099016853184,3608.367917,3047.1,2015.0,3608.3679170779865,145718.6041675
302763,33208,298915.555,203042.094,W01001151,405213.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 003,W02000254,Rhondda Cynon Taf 003C,770.0,2467060.0,3487.1387973599053,3203.9740260000012,2860.9,2013.0,3203.974025974026,118857.0875
308075,33303,313831.552,177331.77,W01001752,411115.0,Cardiff,W06000015,Cardiff 031,W02000397,Cardiff 031B,690.0,2415274.8,3587.974917080565,3500.398261,3092.6,2015.0,3500.3982608695646,185571.5795875
303427,33847,303959.29600000003,181587.528,W01001226,405951.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 031,W02000282,Rhondda Cynon Taf 031F,747.0,2557653.7,3546.675101039095,3423.900536,2946.4,2011.0,3423.9005354752344,150304.03580999994
304913,33055,314470.158,188443.662,W01001393,407602.0,Caerphilly,W06000018,Caerphilly 019,W02000308,Caerphilly 019D,557.0,2099261.1,3549.6993549121694,3768.870916,3341.0,2012.0,3768.8709156193895,131501.9480525
